voltage,current,power,temperature,cooler_status,timestamp
219.4,1.8,394.92,25.34,True,2025-06-17 18:17:00
219.94,1.5,329.91,24.92,False,2025-06-17 18:18:00
221.54,1.85,409.85,24.94,False,2025-06-17 18:19:00
220.19,1.67,367.72,24.05,False,2025-06-17 18:20:00
219.09,1.75,383.41,24.49,False,2025-06-17 18:21:00
220.1,1.96,431.4,24.93,False,2025-06-17 18:22:00
219.6,1.56,342.58,24.65,False,2025-06-17 18:23:00
217.75,1.93,420.26,24.5,False,2025-06-17 18:24:00
219.2,1.58,346.34,24.4,False,2025-06-17 18:25:00
220.49,1.7,374.83,23.51,False,2025-06-17 18:26:00
219.85,1.99,437.5,24.82,False,2025-06-17 18:27:00
219.33,1.76,386.02,24.03,False,2025-06-17 18:28:00
220.0,1.9,418.0,24.27,False,2025-06-17 18:29:00
219.82,1.99,437.44,22.42,False,2025-06-17 18:30:00
220.06,1.75,385.11,24.59,False,2025-06-17 18:31:00
219.78,1.67,367.03,24.79,False,2025-06-17 18:32:00
219.04,1.93,422.75,25.0,False,2025-06-17 18:33:00
219.13,1.55,339.65,26.77,True,2025-06-17 18:34:00
219.77,1.88,413.17,26.79,True,2025-06-17 18:35:00
218.98,1.52,332.85,24.65,False,2025-06-17 18:36:00
220.51,1.91,421.17,23.32,False,2025-06-17 18:37:00
219.95,1.82,400.31,24.03,False,2025-06-17 18:38:00
219.91,1.8,395.84,26.66,True,2025-06-17 18:39:00
219.18,1.57,344.11,24.91,False,2025-06-17 18:40:00
220.13,1.76,387.43,24.34,False,2025-06-17 18:41:00
220.95,1.83,404.34,24.5,False,2025-06-17 18:42:00
220.44,1.58,348.3,24.85,False,2025-06-17 18:43:00
219.76,1.97,432.93,24.54,False,2025-06-17 18:44:00
220.56,1.95,430.09,24.74,False,2025-06-17 18:45:00
219.94,1.85,406.89,24.82,False,2025-06-17 18:46:00
220.89,2.0,441.78,24.91,False,2025-06-17 18:47:00
220.89,1.57,346.8,23.72,False,2025-06-17 18:48:00
219.79,1.65,362.65,24.8,False,2025-06-17 18:49:00
219.75,1.52,334.02,24.59,False,2025-06-17 18:50:00
220.37,1.64,361.41,24.82,False,2025-06-17 18:51:00
219.08,1.52,333.0,24.39,False,2025-06-17 18:52:00
219.38,1.96,429.98,24.46,False,2025-06-17 18:53:00
220.5,1.52,335.16,24.89,False,2025-06-17 18:54:00
219.79,1.63,358.26,24.82,False,2025-06-17 18:55:00
219.14,1.5,328.71,24.46,False,2025-06-17 18:56:00
219.83,1.78,391.3,24.67,False,2025-06-17 18:57:00
220.52,2.0,441.04,24.27,False,2025-06-17 18:58:00
219.25,1.6,350.8,24.16,False,2025-06-17 18:59:00
216.28,1.58,341.72,24.76,False,2025-06-17 19:00:00
220.74,1.83,403.95,22.93,False,2025-06-17 19:01:00
220.56,1.73,381.57,25.83,True,2025-06-17 19:02:00
216.89,1.59,344.86,24.35,False,2025-06-17 19:03:00
216.49,1.58,342.05,24.87,False,2025-06-17 19:04:00
219.67,1.95,428.36,24.91,False,2025-06-17 19:05:00
220.51,1.62,357.23,24.79,False,2025-06-17 19:06:00
222.0,1.69,375.18,24.78,False,2025-06-17 19:07:00
219.64,1.87,410.73,24.91,False,2025-06-17 19:08:00
220.97,1.85,408.79,24.55,False,2025-06-17 19:09:00
220.22,1.98,436.04,24.18,False,2025-06-17 19:10:00
220.03,1.77,389.45,25.0,False,2025-06-17 19:11:00
220.09,1.58,347.74,25.54,True,2025-06-17 19:12:00
220.31,1.89,416.39,24.64,False,2025-06-17 19:13:00
220.23,1.83,403.02,24.18,False,2025-06-17 19:14:00
220.85,1.77,390.9,24.23,False,2025-06-17 19:15:00
220.33,1.69,372.36,24.79,False,2025-06-17 19:16:00
220.66,1.77,390.57,24.01,False,2025-06-17 19:17:00
220.42,1.6,352.67,24.43,False,2025-06-17 19:18:00
220.87,1.94,428.49,24.06,False,2025-06-17 19:19:00
220.86,1.9,419.63,24.9,False,2025-06-17 19:20:00
219.78,1.8,395.6,24.22,False,2025-06-17 19:21:00
219.33,1.7,372.86,24.75,False,2025-06-17 19:22:00
219.72,1.83,402.09,24.5,False,2025-06-17 19:23:00
219.42,1.54,337.91,24.8,False,2025-06-17 19:24:00
219.6,1.58,346.97,25.83,True,2025-06-17 19:25:00
219.21,1.55,339.78,24.07,False,2025-06-17 19:26:00
219.04,1.64,359.23,24.62,False,2025-06-17 19:27:00
220.02,1.65,363.03,24.95,False,2025-06-17 19:28:00
219.86,1.83,402.34,24.34,False,2025-06-17 19:29:00
220.65,1.72,379.52,24.79,False,2025-06-17 19:30:00
219.91,1.58,347.46,24.68,False,2025-06-17 19:31:00
220.33,1.81,398.8,24.24,False,2025-06-17 19:32:00
219.05,2.0,438.1,24.76,False,2025-06-17 19:33:00
219.16,1.95,427.36,24.07,False,2025-06-17 19:34:00
220.27,1.51,332.61,24.16,False,2025-06-17 19:35:00
219.28,1.58,346.46,24.95,False,2025-06-17 19:36:00
219.41,1.63,357.64,24.54,False,2025-06-17 19:37:00
218.34,1.95,425.76,24.17,False,2025-06-17 19:38:00
219.99,1.55,340.98,24.67,False,2025-06-17 19:39:00
220.66,1.53,337.61,24.35,False,2025-06-17 19:40:00
220.64,1.84,405.98,24.94,False,2025-06-17 19:41:00
218.04,1.8,392.47,24.95,False,2025-06-17 19:42:00
220.96,1.88,415.4,24.65,False,2025-06-17 19:43:00
220.97,1.52,335.87,24.49,False,2025-06-17 19:44:00
220.13,1.93,424.85,25.97,True,2025-06-17 19:45:00
219.82,1.66,364.9,24.26,False,2025-06-17 19:46:00
220.87,1.64,362.23,24.98,False,2025-06-17 19:47:00
219.27,1.93,423.19,24.12,False,2025-06-17 19:48:00
219.47,1.73,379.68,24.88,False,2025-06-17 19:49:00
218.42,1.66,362.58,24.59,False,2025-06-17 19:50:00
219.68,1.91,419.59,24.23,False,2025-06-17 19:51:00
220.84,1.61,355.55,24.51,False,2025-06-17 19:52:00
220.29,1.54,339.25,24.46,False,2025-06-17 19:53:00
219.21,1.65,361.7,24.01,False,2025-06-17 19:54:00
221.66,1.85,410.07,24.67,False,2025-06-17 19:55:00
219.04,1.69,370.18,24.56,False,2025-06-17 19:56:00
219.51,1.63,357.8,24.43,False,2025-06-17 19:57:00
220.18,1.86,409.53,24.46,False,2025-06-17 19:58:00
220.35,1.76,387.82,25.74,True,2025-06-17 19:59:00
220.36,1.62,356.98,24.12,False,2025-06-17 20:00:00
222.76,1.85,412.11,24.76,False,2025-06-17 20:01:00
220.84,1.94,428.43,24.87,False,2025-06-17 20:02:00
220.84,1.52,335.68,24.41,False,2025-06-17 20:03:00
220.82,1.71,377.6,24.69,False,2025-06-17 20:04:00
220.78,1.54,340.0,24.31,False,2025-06-17 20:05:00
219.22,1.89,414.33,24.24,False,2025-06-17 20:06:00
219.03,1.88,411.78,23.36,False,2025-06-17 20:07:00
220.19,1.92,422.76,24.88,False,2025-06-17 20:08:00
219.51,1.69,370.97,24.26,False,2025-06-17 20:09:00
219.03,1.68,367.97,24.56,False,2025-06-17 20:10:00
219.43,1.53,335.73,24.31,False,2025-06-17 20:11:00
219.09,1.93,422.84,24.3,False,2025-06-17 20:12:00
220.6,1.78,392.67,24.23,False,2025-06-17 20:13:00
219.12,1.95,427.28,24.76,False,2025-06-17 20:14:00
216.78,1.84,398.88,24.06,False,2025-06-17 20:15:00
220.66,1.82,401.6,25.21,True,2025-06-17 20:16:00
219.21,1.55,339.78,24.74,False,2025-06-17 20:17:00
220.61,1.77,390.48,23.24,False,2025-06-17 20:18:00
219.49,1.89,414.84,24.24,False,2025-06-17 20:19:00
218.68,1.81,395.81,24.5,False,2025-06-17 20:20:00
219.12,1.96,429.48,22.93,False,2025-06-17 20:21:00
220.73,1.57,346.55,24.49,False,2025-06-17 20:22:00
220.38,1.51,332.77,24.28,False,2025-06-17 20:23:00
219.87,1.95,428.75,24.37,False,2025-06-17 20:24:00
221.13,1.81,400.25,24.97,False,2025-06-17 20:25:00
219.54,1.76,386.39,24.77,False,2025-06-17 20:26:00
219.43,1.97,432.28,24.07,False,2025-06-17 20:27:00
220.32,1.67,367.93,24.92,False,2025-06-17 20:28:00
220.75,1.76,388.52,24.25,False,2025-06-17 20:29:00
219.97,1.51,332.15,24.16,False,2025-06-17 20:30:00
221.62,1.98,438.81,23.22,False,2025-06-17 20:31:00
220.79,1.99,439.37,24.31,False,2025-06-17 20:32:00
219.0,1.73,378.87,24.06,False,2025-06-17 20:33:00
219.41,1.86,408.1,24.6,False,2025-06-17 20:34:00
219.12,1.84,403.18,22.79,False,2025-06-17 20:35:00
220.11,1.54,338.97,25.91,True,2025-06-17 20:36:00
219.88,1.56,343.01,24.36,False,2025-06-17 20:37:00
219.06,1.84,403.07,24.45,False,2025-06-17 20:38:00
220.63,1.83,403.75,24.13,False,2025-06-17 20:39:00
216.37,1.54,333.21,24.02,False,2025-06-17 20:40:00
220.32,1.62,356.92,24.57,False,2025-06-17 20:41:00
216.79,1.5,325.19,24.89,False,2025-06-17 20:42:00
220.23,1.97,433.85,24.4,False,2025-06-17 20:43:00
220.42,1.99,438.64,23.88,False,2025-06-17 20:44:00
220.14,1.6,352.22,24.88,False,2025-06-17 20:45:00
217.54,1.78,387.22,24.3,False,2025-06-17 20:46:00
219.9,1.86,409.01,25.0,False,2025-06-17 20:47:00
217.42,1.5,326.13,24.78,False,2025-06-17 20:48:00
220.84,1.93,426.22,24.28,False,2025-06-17 20:49:00
219.8,1.59,349.48,24.54,False,2025-06-17 20:50:00
220.09,1.98,435.78,24.12,False,2025-06-17 20:51:00
219.23,1.96,429.69,25.25,True,2025-06-17 20:52:00
219.09,1.72,376.83,22.26,False,2025-06-17 20:53:00
220.61,1.57,346.36,24.18,False,2025-06-17 20:54:00
219.27,1.95,427.58,24.21,False,2025-06-17 20:55:00
219.27,1.82,399.07,24.94,False,2025-06-17 20:56:00
220.88,1.64,362.24,24.03,False,2025-06-17 20:57:00
217.73,1.92,418.04,24.38,False,2025-06-17 20:58:00
220.9,1.81,399.83,24.51,False,2025-06-17 20:59:00
220.72,1.93,425.99,24.32,False,2025-06-17 21:00:00
219.35,1.91,418.96,24.76,False,2025-06-17 21:01:00
219.69,1.9,417.41,25.16,True,2025-06-17 21:02:00
220.77,1.63,359.86,24.62,False,2025-06-17 21:03:00
219.27,1.66,363.99,24.06,False,2025-06-17 21:04:00
220.74,1.96,432.65,24.26,False,2025-06-17 21:05:00
219.17,1.61,352.86,24.03,False,2025-06-17 21:06:00
220.13,1.77,389.63,26.8,True,2025-06-17 21:07:00
220.0,1.7,374.0,22.21,False,2025-06-17 21:08:00
219.95,1.74,382.71,24.93,False,2025-06-17 21:09:00
219.08,1.64,359.29,24.37,False,2025-06-17 21:10:00
219.43,2.0,438.86,24.1,False,2025-06-17 21:11:00
218.19,1.78,388.38,24.56,False,2025-06-17 21:12:00
220.67,1.76,388.38,24.85,False,2025-06-17 21:13:00
220.78,1.52,335.59,24.62,False,2025-06-17 21:14:00
220.74,1.54,339.94,24.04,False,2025-06-17 21:15:00
220.21,1.74,383.17,26.49,True,2025-06-17 21:16:00
220.27,1.77,389.88,24.75,False,2025-06-17 21:17:00
218.66,1.95,426.39,24.67,False,2025-06-17 21:18:00
219.3,1.61,353.07,24.49,False,2025-06-17 21:19:00
217.42,1.81,393.53,24.92,False,2025-06-17 21:20:00
220.8,1.8,397.44,24.74,False,2025-06-17 21:21:00
220.83,1.87,412.95,24.13,False,2025-06-17 21:22:00
219.07,1.93,422.81,24.79,False,2025-06-17 21:23:00
219.21,1.63,357.31,24.98,False,2025-06-17 21:24:00
220.87,1.91,421.86,24.19,False,2025-06-17 21:25:00
220.63,1.85,408.17,24.12,False,2025-06-17 21:26:00
219.89,1.66,365.02,24.17,False,2025-06-17 21:27:00
216.16,1.54,332.89,25.91,True,2025-06-17 21:28:00
219.91,1.52,334.26,24.02,False,2025-06-17 21:29:00
220.83,1.62,357.74,22.4,False,2025-06-17 21:30:00
220.45,1.66,365.95,24.92,False,2025-06-17 21:31:00
219.13,1.66,363.76,24.18,False,2025-06-17 21:32:00
220.07,1.51,332.31,26.68,True,2025-06-17 21:33:00
219.85,1.67,367.15,24.41,False,2025-06-17 21:34:00
219.1,1.55,339.61,24.24,False,2025-06-17 21:35:00
219.75,1.58,347.21,24.25,False,2025-06-17 21:36:00
220.8,1.95,430.56,24.78,False,2025-06-17 21:37:00
220.41,1.98,436.41,24.82,False,2025-06-17 21:38:00
219.94,1.95,428.88,24.22,False,2025-06-17 21:39:00
219.58,1.87,410.61,24.41,False,2025-06-17 21:40:00
220.86,1.57,346.75,24.24,False,2025-06-17 21:41:00
220.75,1.92,423.84,24.29,False,2025-06-17 21:42:00
219.35,1.68,368.51,23.07,False,2025-06-17 21:43:00
219.24,1.57,344.21,24.03,False,2025-06-17 21:44:00
220.1,1.77,389.58,24.09,False,2025-06-17 21:45:00
220.26,1.57,345.81,24.79,False,2025-06-17 21:46:00
220.31,1.76,387.75,24.86,False,2025-06-17 21:47:00
219.31,1.84,403.53,24.57,False,2025-06-17 21:48:00
220.42,1.93,425.41,24.81,False,2025-06-17 21:49:00
220.09,1.55,341.14,24.77,False,2025-06-17 21:50:00
220.04,1.85,407.07,24.99,False,2025-06-17 21:51:00
219.54,1.62,355.65,24.19,False,2025-06-17 21:52:00
217.72,1.98,431.09,22.06,False,2025-06-17 21:53:00
220.98,1.71,377.88,24.45,False,2025-06-17 21:54:00
219.26,1.62,355.2,24.78,False,2025-06-17 21:55:00
220.78,1.83,404.03,24.27,False,2025-06-17 21:56:00
220.39,1.65,363.64,24.83,False,2025-06-17 21:57:00
218.1,1.64,357.68,24.12,False,2025-06-17 21:58:00
219.91,1.89,415.63,24.97,False,2025-06-17 21:59:00
220.16,1.55,341.25,24.57,False,2025-06-17 22:00:00
220.22,1.8,396.4,22.98,False,2025-06-17 22:01:00
219.53,1.65,362.22,24.03,False,2025-06-17 22:02:00
220.03,1.91,420.26,22.27,False,2025-06-17 22:03:00
217.41,1.92,417.43,22.32,False,2025-06-17 22:04:00
219.06,1.74,381.16,24.12,False,2025-06-17 22:05:00
219.06,1.72,376.78,24.74,False,2025-06-17 22:06:00
220.44,1.68,370.34,26.1,True,2025-06-17 22:07:00
219.86,1.52,334.19,24.77,False,2025-06-17 22:08:00
216.41,1.53,331.11,24.37,False,2025-06-17 22:09:00
220.33,1.92,423.03,24.56,False,2025-06-17 22:10:00
219.95,1.55,340.92,24.91,False,2025-06-17 22:11:00
219.27,1.73,379.34,24.32,False,2025-06-17 22:12:00
219.44,1.83,401.58,24.84,False,2025-06-17 22:13:00
220.09,1.93,424.77,24.84,False,2025-06-17 22:14:00
220.77,1.84,406.22,22.2,False,2025-06-17 22:15:00
219.54,1.94,425.91,24.6,False,2025-06-17 22:16:00
219.28,1.7,372.78,24.6,False,2025-06-17 22:17:00
220.88,1.7,375.5,24.79,False,2025-06-17 22:18:00
220.89,1.57,346.8,24.87,False,2025-06-17 22:19:00
219.2,1.92,420.86,24.66,False,2025-06-17 22:20:00
219.81,1.7,373.68,24.57,False,2025-06-17 22:21:00
220.41,1.82,401.15,24.83,False,2025-06-17 22:22:00
220.99,1.97,435.35,24.94,False,2025-06-17 22:23:00
220.42,1.89,416.59,24.82,False,2025-06-17 22:24:00
220.84,1.72,379.84,24.05,False,2025-06-17 22:25:00
219.9,1.71,376.03,24.64,False,2025-06-17 22:26:00
219.89,1.75,384.81,24.52,False,2025-06-17 22:27:00
220.19,1.54,339.09,24.73,False,2025-06-17 22:28:00
219.09,1.61,352.73,24.44,False,2025-06-17 22:29:00
220.4,1.95,429.78,24.51,False,2025-06-17 22:30:00
218.16,1.59,346.87,24.24,False,2025-06-17 22:31:00
220.01,1.72,378.42,24.6,False,2025-06-17 22:32:00
220.45,1.93,425.47,24.17,False,2025-06-17 22:33:00
220.06,1.87,411.51,24.82,False,2025-06-17 22:34:00
216.44,1.7,367.95,23.41,False,2025-06-17 22:35:00
219.02,1.79,392.05,24.34,False,2025-06-17 22:36:00
219.73,1.78,391.12,24.97,False,2025-06-17 22:37:00
219.79,1.92,422.0,24.2,False,2025-06-17 22:38:00
220.27,1.92,422.92,24.54,False,2025-06-17 22:39:00
219.82,1.55,340.72,24.95,False,2025-06-17 22:40:00
219.99,1.93,424.58,24.91,False,2025-06-17 22:41:00
220.05,1.7,374.09,24.87,False,2025-06-17 22:42:00
219.69,1.89,415.21,24.53,False,2025-06-17 22:43:00
220.39,1.83,403.31,24.05,False,2025-06-17 22:44:00
220.08,1.59,349.93,24.76,False,2025-06-17 22:45:00
219.92,1.54,338.68,24.72,False,2025-06-17 22:46:00
220.26,1.53,337.0,25.0,False,2025-06-17 22:47:00
220.87,1.94,428.49,24.61,False,2025-06-17 22:48:00
221.65,1.89,418.92,24.77,False,2025-06-17 22:49:00
220.8,1.98,437.18,24.39,False,2025-06-17 22:50:00
219.99,1.63,358.58,24.89,False,2025-06-17 22:51:00
217.34,1.57,341.22,24.62,False,2025-06-17 22:52:00
220.17,1.57,345.67,24.65,False,2025-06-17 22:53:00
217.69,1.78,387.49,24.72,False,2025-06-17 22:54:00
217.95,1.72,374.87,24.85,False,2025-06-17 22:55:00
219.79,1.66,364.85,24.02,False,2025-06-17 22:56:00
219.91,1.71,376.05,26.53,True,2025-06-17 22:57:00
217.2,2.0,434.4,24.28,False,2025-06-17 22:58:00
220.57,1.57,346.29,24.33,False,2025-06-17 22:59:00
220.32,1.6,352.51,24.61,False,2025-06-17 23:00:00
220.94,1.86,410.95,24.25,False,2025-06-17 23:01:00
220.41,1.57,346.04,24.39,False,2025-06-17 23:02:00
220.03,1.98,435.66,24.41,False,2025-06-17 23:03:00
220.1,1.98,435.8,23.02,False,2025-06-17 23:04:00
220.94,1.62,357.92,24.5,False,2025-06-17 23:05:00
219.0,1.93,422.67,24.27,False,2025-06-17 23:06:00
220.85,1.78,393.11,23.12,False,2025-06-17 23:07:00
219.04,1.75,383.32,24.49,False,2025-06-17 23:08:00
219.84,1.84,404.51,24.39,False,2025-06-17 23:09:00
220.56,1.52,335.25,22.54,False,2025-06-17 23:10:00
219.96,1.62,356.34,24.66,False,2025-06-17 23:11:00
219.8,1.92,422.02,24.23,False,2025-06-17 23:12:00
219.94,1.55,340.91,24.79,False,2025-06-17 23:13:00
220.88,1.76,388.75,24.23,False,2025-06-17 23:14:00
219.37,1.72,377.32,24.57,False,2025-06-17 23:15:00
220.41,1.77,390.13,24.29,False,2025-06-17 23:16:00
220.31,1.87,411.98,24.31,False,2025-06-17 23:17:00
220.18,1.63,358.89,24.89,False,2025-06-17 23:18:00
220.6,1.58,348.55,24.92,False,2025-06-17 23:19:00
221.9,1.64,363.92,24.62,False,2025-06-17 23:20:00
219.8,1.63,358.27,24.26,False,2025-06-17 23:21:00
219.68,1.85,406.41,24.2,False,2025-06-17 23:22:00
219.75,1.78,391.16,24.43,False,2025-06-17 23:23:00
219.91,1.64,360.65,23.03,False,2025-06-17 23:24:00
219.04,1.75,383.32,24.63,False,2025-06-17 23:25:00
216.75,1.74,377.14,24.54,False,2025-06-17 23:26:00
220.01,1.84,404.82,24.78,False,2025-06-17 23:27:00
219.59,1.71,375.5,24.55,False,2025-06-17 23:28:00
220.18,1.92,422.75,24.73,False,2025-06-17 23:29:00
219.38,1.58,346.62,24.14,False,2025-06-17 23:30:00
220.31,1.96,431.81,24.57,False,2025-06-17 23:31:00
220.01,1.54,338.82,23.51,False,2025-06-17 23:32:00
220.49,1.78,392.47,22.28,False,2025-06-17 23:33:00
220.46,1.94,427.69,24.7,False,2025-06-17 23:34:00
219.71,1.67,366.92,24.26,False,2025-06-17 23:35:00
217.63,1.74,378.68,26.09,True,2025-06-17 23:36:00
220.58,1.95,430.13,24.35,False,2025-06-17 23:37:00
220.94,1.79,395.48,24.11,False,2025-06-17 23:38:00
220.19,1.51,332.49,24.83,False,2025-06-17 23:39:00
219.41,1.94,425.66,24.74,False,2025-06-17 23:40:00
217.87,1.76,383.45,24.56,False,2025-06-17 23:41:00
218.87,1.65,361.14,24.07,False,2025-06-17 23:42:00
220.1,1.94,426.99,24.77,False,2025-06-17 23:43:00
220.14,1.77,389.65,24.77,False,2025-06-17 23:44:00
219.86,1.76,386.95,24.26,False,2025-06-17 23:45:00
220.71,1.67,368.59,22.31,False,2025-06-17 23:46:00
219.95,1.88,413.51,26.09,True,2025-06-17 23:47:00
219.99,1.9,417.98,24.56,False,2025-06-17 23:48:00
220.79,1.87,412.88,24.83,False,2025-06-17 23:49:00
219.53,1.67,366.62,24.77,False,2025-06-17 23:50:00
220.12,1.72,378.61,24.86,False,2025-06-17 23:51:00
220.77,1.91,421.67,24.72,False,2025-06-17 23:52:00
221.0,1.96,433.16,22.75,False,2025-06-17 23:53:00
216.3,1.8,389.34,24.59,False,2025-06-17 23:54:00
219.75,1.82,399.94,24.66,False,2025-06-17 23:55:00
220.49,1.84,405.7,24.63,False,2025-06-17 23:56:00
216.4,1.84,398.18,24.36,False,2025-06-17 23:57:00
219.57,1.81,397.42,24.89,False,2025-06-17 23:58:00
220.27,1.55,341.42,24.46,False,2025-06-17 23:59:00
220.88,1.86,410.84,24.31,False,2025-06-18 00:00:00
219.23,2.0,438.46,22.08,False,2025-06-18 00:01:00
220.01,1.72,378.42,24.81,False,2025-06-18 00:02:00
219.23,1.6,350.77,24.95,False,2025-06-18 00:03:00
219.68,1.82,399.82,24.63,False,2025-06-18 00:04:00
220.94,1.84,406.53,24.38,False,2025-06-18 00:05:00
219.74,1.71,375.76,24.54,False,2025-06-18 00:06:00
221.39,1.53,338.73,24.1,False,2025-06-18 00:07:00
220.58,1.93,425.72,24.3,False,2025-06-18 00:08:00
219.37,1.73,379.51,24.12,False,2025-06-18 00:09:00
219.15,1.92,420.77,24.87,False,2025-06-18 00:10:00
220.1,1.6,352.16,24.53,False,2025-06-18 00:11:00
219.33,1.6,350.93,24.71,False,2025-06-18 00:12:00
220.15,1.69,372.05,24.29,False,2025-06-18 00:13:00
219.26,1.6,350.82,24.08,False,2025-06-18 00:14:00
220.76,1.69,373.08,25.46,True,2025-06-18 00:15:00
219.18,1.66,363.84,25.75,True,2025-06-18 00:16:00
220.98,1.74,384.51,24.45,False,2025-06-18 00:17:00
219.07,1.97,431.57,24.27,False,2025-06-18 00:18:00
219.75,1.57,345.01,24.19,False,2025-06-18 00:19:00
220.78,1.69,373.12,24.85,False,2025-06-18 00:20:00
220.92,1.84,406.49,24.27,False,2025-06-18 00:21:00
219.77,2.0,439.54,24.95,False,2025-06-18 00:22:00
220.05,1.51,332.28,24.81,False,2025-06-18 00:23:00
219.73,1.64,360.36,24.69,False,2025-06-18 00:24:00
219.82,1.73,380.29,24.02,False,2025-06-18 00:25:00
219.19,1.53,335.36,24.43,False,2025-06-18 00:26:00
219.42,1.69,370.82,24.52,False,2025-06-18 00:27:00
219.46,1.57,344.55,24.16,False,2025-06-18 00:28:00
219.99,1.83,402.58,24.35,False,2025-06-18 00:29:00
219.21,1.82,398.96,24.46,False,2025-06-18 00:30:00
219.19,1.85,405.5,24.42,False,2025-06-18 00:31:00
220.99,1.57,346.95,22.42,False,2025-06-18 00:32:00
219.4,1.59,348.85,24.0,False,2025-06-18 00:33:00
219.99,1.64,360.78,24.8,False,2025-06-18 00:34:00
219.18,1.75,383.56,24.87,False,2025-06-18 00:35:00
220.4,1.55,341.62,24.79,False,2025-06-18 00:36:00
219.31,1.88,412.3,24.88,False,2025-06-18 00:37:00
219.45,1.85,405.98,24.24,False,2025-06-18 00:38:00
219.92,1.62,356.27,24.14,False,2025-06-18 00:39:00
220.81,1.65,364.34,24.84,False,2025-06-18 00:40:00
219.58,1.65,362.31,24.72,False,2025-06-18 00:41:00
219.62,1.8,395.32,24.73,False,2025-06-18 00:42:00
220.12,1.88,413.83,24.68,False,2025-06-18 00:43:00
220.17,1.65,363.28,24.54,False,2025-06-18 00:44:00
220.71,1.97,434.8,24.43,False,2025-06-18 00:45:00
220.09,1.6,352.14,24.02,False,2025-06-18 00:46:00
219.17,1.75,383.55,24.99,False,2025-06-18 00:47:00
219.66,1.91,419.55,24.48,False,2025-06-18 00:48:00
220.21,1.63,358.94,24.3,False,2025-06-18 00:49:00
219.72,1.61,353.75,25.14,True,2025-06-18 00:50:00
219.51,1.67,366.58,24.04,False,2025-06-18 00:51:00
219.08,1.55,339.57,24.25,False,2025-06-18 00:52:00
220.68,1.82,401.64,24.41,False,2025-06-18 00:53:00
220.93,1.8,397.67,24.1,False,2025-06-18 00:54:00
219.71,1.65,362.52,24.57,False,2025-06-18 00:55:00
220.17,1.66,365.48,24.09,False,2025-06-18 00:56:00
222.71,1.77,394.2,24.43,False,2025-06-18 00:57:00
219.26,1.9,416.59,24.79,False,2025-06-18 00:58:00
219.91,1.7,373.85,24.85,False,2025-06-18 00:59:00
220.91,1.76,388.8,24.6,False,2025-06-18 01:00:00
219.85,1.88,413.32,24.28,False,2025-06-18 01:01:00
219.68,2.0,439.36,24.82,False,2025-06-18 01:02:00
219.62,1.87,410.69,24.82,False,2025-06-18 01:03:00
219.24,1.96,429.71,24.11,False,2025-06-18 01:04:00
221.93,1.59,352.87,24.07,False,2025-06-18 01:05:00
222.63,1.74,387.38,24.73,False,2025-06-18 01:06:00
220.36,1.9,418.68,24.08,False,2025-06-18 01:07:00
220.12,1.9,418.23,24.05,False,2025-06-18 01:08:00
219.03,1.84,403.02,23.62,False,2025-06-18 01:09:00
220.69,1.97,434.76,22.9,False,2025-06-18 01:10:00
219.49,1.79,392.89,24.31,False,2025-06-18 01:11:00
220.92,1.62,357.89,24.96,False,2025-06-18 01:12:00
220.39,1.83,403.31,24.36,False,2025-06-18 01:13:00
220.49,2.0,440.98,24.44,False,2025-06-18 01:14:00
219.62,1.74,382.14,25.45,True,2025-06-18 01:15:00
220.53,1.69,372.7,24.39,False,2025-06-18 01:16:00
219.55,1.66,364.45,24.99,False,2025-06-18 01:17:00
219.57,1.62,355.7,24.19,False,2025-06-18 01:18:00
219.78,1.68,369.23,26.4,True,2025-06-18 01:19:00
219.69,1.51,331.73,24.52,False,2025-06-18 01:20:00
221.3,1.91,422.68,25.47,True,2025-06-18 01:21:00
219.81,1.96,430.83,24.66,False,2025-06-18 01:22:00
219.19,1.54,337.55,24.27,False,2025-06-18 01:23:00
221.25,1.58,349.57,24.87,False,2025-06-18 01:24:00
219.71,1.51,331.76,24.01,False,2025-06-18 01:25:00
219.24,1.79,392.44,24.91,False,2025-06-18 01:26:00
219.08,1.8,394.34,24.36,False,2025-06-18 01:27:00
219.16,1.86,407.64,24.64,False,2025-06-18 01:28:00
220.43,1.54,339.46,24.23,False,2025-06-18 01:29:00
219.61,1.75,384.32,24.43,False,2025-06-18 01:30:00
220.56,1.96,432.3,24.26,False,2025-06-18 01:31:00
216.64,1.99,431.11,24.47,False,2025-06-18 01:32:00
220.97,1.73,382.28,24.72,False,2025-06-18 01:33:00
220.4,1.85,407.74,24.81,False,2025-06-18 01:34:00
220.25,1.73,381.03,24.97,False,2025-06-18 01:35:00
219.65,1.94,426.12,22.73,False,2025-06-18 01:36:00
219.56,1.87,410.58,24.65,False,2025-06-18 01:37:00
220.62,1.54,339.75,24.62,False,2025-06-18 01:38:00
219.03,1.81,396.44,24.36,False,2025-06-18 01:39:00
220.77,1.76,388.56,24.76,False,2025-06-18 01:40:00
219.86,1.55,340.78,24.23,False,2025-06-18 01:41:00
218.73,1.85,404.65,24.98,False,2025-06-18 01:42:00
219.57,1.9,417.18,24.51,False,2025-06-18 01:43:00
219.44,1.85,405.96,24.15,False,2025-06-18 01:44:00
219.29,1.64,359.64,24.65,False,2025-06-18 01:45:00
217.54,1.57,341.54,24.83,False,2025-06-18 01:46:00
